Rank,Type,SubType,Value,Role,version,id,key,name,HardCCs,title,blurb,Tag1,Tag2,partype,info.attack,info.defense,info.magic,info.difficulty,image.full,image.sprite,image.group,image.x,image.y,image.w,image.h,stats.hp,stats.hpperlevel,stats.mp,stats.mpperlevel,stats.movespeed,stats.armor,stats.armorperlevel,stats.spellblock,stats.spellblockperlevel,stats.attackrange,stats.hpregen,stats.hpregenperlevel,stats.mpregen,stats.mpregenperlevel,stats.crit,stats.critperlevel,stats.attackdamage,stats.attackdamageperlevel,stats.attackspeedperlevel,stats.attackspeed,Items0,Items1,Items2,win_rate,pick_rate,ban_rate,pick_ban_rate,average_KDA,duration0-20_total,duration0-20_wins,duration0-20_winrate,duration20-25_total,duration20-25_wins,duration20-25_winrate,duration25-30_total,duration25-30_wins,duration25-30_winrate,duration30-35_total,duration30-35_wins,duration30-35_winrate,duration35+_total,duration35+_wins,duration35+_winrate,Allies0_winrate,Allies0_samples,Allies1_winrate,Allies1_samples,Allies2_winrate,Allies2_samples,Counters0_winrate,Counters0_samples,Counters1_winrate,Counters1_samples,Counters2_winrate,Counters2_samples
0,Counters,Counters0,Sona,Jungle,9.22.1,Kayn,141,Kayn,TRUE,the Shadow Reaper,"A peerless practitioner of lethal shadow magic, Shieda Kayn battles to achieve his true destiny—to one day lead the Order of Shadow into a new era of Ionian supremacy. He wields the sentient darkin weapon Rhaast, undeterred by its creeping corruption of...",Fighter',Assassin',Mana,10,6,1,8,Kayn.png,champion1.png,champion,192,96,48,48,585,85,410,50,340,38,3.3,32.1,1.25,175,8,0.75,11.5,0.95,0,0,68,3.3,2.7,0.669,1400,3071,3111,0.506885379,0.114411492,0.093072289,0.207483781,2.201543589,533,250,0.469043152,1178,576,0.488964346,1450,742,0.511724138,1101,577,0.524069028,676,358,0.529585799,0.7,157,0.666666667,157,0.657142857,157,0.391891892,131,0.413043478,131,0.419354839,131
0,Counters,Counters0,Nunu,Jungle,9.22.1,Khazix,121,Kha'Zix,FALSE,the Voidreaver,"The Void grows, and the Void adapts—in none of its myriad spawn are these truths more apparent than Kha'Zix. Evolution drives the core of this mutating horror, born to survive and to slay the strong. Where it struggles to do so, it grows new, more...",Assassin',,Mana,9,4,3,6,Khazix.png,champion1.png,champion,288,96,48,48,572.8,85,327.2,40,350,36,3,32.1,1.25,125,7.5,0.75,7.59,0.5,0,0,63,3.1,2.7,0.668,3147,1400,3047,0.514235569,0.118813716,0.211376274,0.330189991,2.483586369,576,282,0.489583333,1238,634,0.512116317,1500,760,0.506666667,1091,585,0.536205316,723,376,0.520055325,0.64,134,0.629032258,134,0.627118644,134,0.4,139,0.401515152,139,0.411764706,139
0,Counters,Counters0,Maokai,Jungle,9.22.1,Kindred,203,Kindred,FALSE,The Eternal Hunters,"Separate, but never parted, Kindred represents the twin essences of death. Lamb's bow offers a swift release from the mortal realm for those who accept their fate. Wolf hunts down those who run from their end, delivering violent finality within his...",Marksman',,Mana,8,2,2,4,Kindred.png,champion1.png,champion,336,96,48,48,540,85,300,35,325,29,3.5,30,0.5,500,7,0.55,6.972,0.4,0,0,65,2.26,3.5,0.625,3006,1412,3031,0.499530516,0.024675626,0.00637164,0.031047266,2.085037175,141,75,0.531914894,284,130,0.457746479,344,182,0.529069767,175,89,0.508571429,121,56,0.462809917,0.785714286,26,0.736842105,26,0.733333333,26,0.230769231,34,0.235294118,34,0.272727273,34
0,Counters,Counters0,Bard,Jungle,9.22.1,LeeSin,64,Lee Sin,TRUE,the Blind Monk,"A master of Ionia's ancient martial arts, Lee Sin is a principled fighter who channels the essence of the dragon spirit to face any challenge. Though he lost his sight many years ago, the warrior-monk has devoted his life to protecting his homeland...",Fighter',Assassin',Energy,8,5,3,6,LeeSin.png,champion2.png,champion,48,0,48,48,575,85,200,0,345,33,3.7,32.1,1.25,125,7.5,0.7,50,0,0,0,70,3.2,3,0.651,3071,1412,1400,0.466136876,0.19534291,0.106325301,0.301668211,2.157747022,1164,566,0.486254296,2019,924,0.457652303,2445,1145,0.468302658,1724,778,0.451276102,1079,517,0.479147359,0.580645161,237,0.571428571,237,0.566666667,237,0.38372093,253,0.384615385,253,0.391304348,253
0,Counters,Counters0,AurelionSol,Jungle,9.22.1,MasterYi,11,Master Yi,FALSE,the Wuju Bladesman,"Master Yi has tempered his body and sharpened his mind, so that thought and action have become almost as one. Though he chooses to enter into violence only as a last resort, the grace and speed of his blade ensures resolution is always swift. As one of...",Assassin',Fighter',Mana,10,4,2,4,MasterYi.png,champion2.png,champion,0,48,48,48,598.56,92,250.56,42,355,33,3,32.1,1.25,125,7.5,0.65,7.256,0.45,0,0,66,3,2,0.679,1419,3124,3006,0.523527963,0.094045412,0.247265987,0.341311399,2.286711899,524,273,0.520992366,1021,526,0.515181195,1238,632,0.510500808,814,444,0.545454545,462,250,0.541125541,0.71627907,105,0.6875,105,0.657142857,105,0.321428571,115,0.357142857,115,0.416666667,115
0,Counters,Counters0,Galio,Jungle,9.22.1,MonkeyKing,62,Wukong,TRUE,the Monkey King,"Wukong is a vastayan trickster who uses his strength, agility, and intelligence to confuse his opponents and gain the upper hand. After finding a lifelong friend in the warrior known as Master Yi, Wukong became the last student of the ancient martial...",Fighter',Tank',Mana,8,5,2,3,MonkeyKing.png,champion2.png,champion,96,48,48,48,577.8,85,265.84,38,345,34,3.5,32.1,1.25,175,6,0.65,8.042,0.65,0,0,68,4,3,0.711,3147,3142,3071,0.523519164,0.026598703,0.002548656,0.029147359,2.236431112,152,67,0.440789474,246,116,0.471544715,322,175,0.543478261,260,144,0.553846154,168,99,0.589285714,0.807692308,33,0.8,33,0.727272727,33,0.318181818,40,0.321428571,40,0.341463415,40
0,Counters,Counters0,Gnar,Jungle,9.22.1,Nidalee,76,Nidalee,FALSE,the Bestial Huntress,"Raised in the deepest jungle, Nidalee is a master tracker who can shapeshift into a ferocious cougar at will. Neither wholly woman nor beast, she viciously defends her territory from any and all trespassers, with carefully placed traps and deft spear...",Assassin',Mage',Mana,5,4,7,8,Nidalee.png,champion2.png,champion,432,48,48,48,545,85,295.6,45,335,28,3.5,30,0.5,525,6,0.6,6,0.8,0,0,61,3.5,3.22,0.638,1414,3100,3020,0.473227207,0.032020389,0.003637627,0.035658017,2.262641009,183,92,0.50273224,349,165,0.47277937,376,182,0.484042553,307,137,0.446254072,167,78,0.467065868,0.733333333,25,0.65625,25,0.648648649,25,0.230769231,42,0.260869565,42,0.285714286,42
0,Counters,Counters0,Kalista,Jungle,9.22.1,Nocturne,56,Nocturne,TRUE,the Eternal Nightmare,"A demonic amalgamation drawn from the nightmares that haunt every sentient mind, the thing known as Nocturne has become a primordial force of pure evil. It is liquidly chaotic in aspect, a faceless shadow with cold eyes and armed with wicked-looking...",Assassin',Fighter',Mana,9,5,2,4,Nocturne.png,champion2.png,champion,0,96,48,48,585,85,275,35,345,38,3.5,32.1,1.25,125,8.5,0.75,7,0.45,0,0,62,3.1,2.7,0.721,3147,3111,3026,0.510446802,0.07208063,0.029981464,0.102062095,2.242739607,326,174,0.533742331,720,369,0.5125,927,475,0.512405609,682,351,0.514662757,456,219,0.480263158,0.727272727,106,0.666666667,106,0.657142857,106,0.266666667,105,0.368421053,105,0.384615385,105
0,Counters,Counters0,Udyr,Jungle,9.22.1,Nunu,20,Nunu & Willump,TRUE,the Boy and His Yeti,"Once upon a time, there was a boy who wanted to prove he was a hero by slaying a fearsome monster—only to discover that the beast, a lonely and magical yeti, merely needed a friend. Bound together by ancient power and a shared love of snowballs, Nunu...",Tank',Fighter',Mana,4,6,7,4,Nunu.png,champion2.png,champion,48,96,48,48,570,82,280,42,345,32,3,32.1,1.25,125,5,0.8,7,0.5,0,0,61,3,2.25,0.625,1413,3111,3742,0.512590935,0.041404078,0.020041705,0.061445783,1.754232599,245,117,0.47755102,470,245,0.521276596,508,284,0.559055118,332,161,0.484939759,232,109,0.469827586,0.818181818,54,0.705882353,54,0.627118644,54,0.35,56,0.363636364,56,0.377777778,56
0,Counters,Counters0,Yorick,Jungle,9.22.1,Olaf,2,Olaf,FALSE,the Berserker,"An unstoppable force of destruction, the axe-wielding Olaf wants nothing but to die in glorious combat. Hailing from the brutal Freljordian peninsula of Lokfar, he once received a prophecy foretelling his peaceful passing—a coward's fate, and a great...",Fighter',Tank',Mana,9,5,3,3,Olaf.png,champion2.png,champion,96,96,48,48,597.24,93,315.6,42,350,35,3,32.1,1.25,125,8.5,0.9,7.466,0.575,0,0,68,3.5,2.7,0.694,3071,3047,1400,0.504527814,0.053730306,0.021269694,0.075,2.169871052,304,150,0.493421053,592,320,0.540540541,669,325,0.485799701,501,241,0.481037924,253,134,0.529644269,0.764705882,58,0.705882353,58,0.696969697,58,0.346153846,75,0.36,75,0.36,75
0,Counters,Counters0,Kalista,Jungle,9.22.1,Pantheon,80,Pantheon,TRUE,the Unbreakable Spear,"Once an unwilling host to the Aspect of War, Atreus survived when the celestial power within him was slain, refusing to succumb to a blow that tore stars from the heavens. In time, he learned to embrace the power of his own mortality, and the stubborn...",Fighter',Assassin',Mana,9,4,3,4,Pantheon.png,champion2.png,champion,240,96,48,48,580,95,317.12,31,355,40,3.75,28,1.25,175,10,0.65,7.356,0.45,0,0,64,3.3,2.95,0.644,3142,3071,3111,0.484939759,0.061538462,0.143952734,0.205491196,2.029912098,320,176,0.55,622,312,0.501607717,775,372,0.48,570,267,0.468421053,369,161,0.436314363,0.6875,78,0.68,78,0.655172414,78,0.333333333,75,0.344827586,75,0.346153846,75
0,Counters,Counters0,Annie,Jungle,9.22.1,Poppy,78,Poppy,TRUE,Keeper of the Hammer,"Runeterra has no shortage of valiant champions, but few are as tenacious as Poppy. Bearing the legendary hammer of Orlon, a weapon twice her size, this determined yordle has spent untold years searching in secret for the fabled “Hero of Demacia,” said...",Tank',Fighter',Mana,6,7,2,6,Poppy.png,champion2.png,champion,288,96,48,48,540,90,280,40,345,38,3.5,32,1.25,125,8,0.8,7,0.7,0,0,64,4,2.5,0.625,3047,3068,3111,0.443902439,0.023748842,0.007136237,0.030885079,1.792268786,118,58,0.491525424,250,123,0.492,288,130,0.451388889,211,83,0.393364929,158,61,0.386075949,0.785714286,34,0.707317073,34,0.692307692,34,0.125,28,0.2,28,0.222222222,28
0,Counters,Counters0,Taric,Jungle,9.22.1,Qiyana,246,Qiyana,TRUE,Empress of the Elements,"In the jungle city of Ixaocan, Qiyana plots her own ruthless path to the high seat of the Yun Tal. Last in line to succeed her parents, she faces those who stand in her way with brash confidence and unprecedented mastery over elemental magic. With the...",Assassin',Fighter',Mana,0,2,4,8,Qiyana.png,champion2.png,champion,384,96,48,48,590,90,320,50,335,28,3.5,32.1,1.25,150,8.5,0.65,8,0.7,0,0,64,3.1,2.1,0.625,3147,3117,3142,0.450181159,0.10231696,0.138531047,0.240848007,2.108313964,540,252,0.466666667,1077,452,0.419684308,1303,574,0.440521873,927,436,0.470334412,569,274,0.481546573,0.647058824,155,0.612903226,155,0.547945205,155,0.265306122,139,0.277777778,139,0.302631579,139
0,Counters,Counters0,Mordekaiser,Jungle,9.22.1,Rammus,33,Rammus,TRUE,the Armordillo,"Idolized by many, dismissed by some, mystifying to all, the curious being Rammus is an enigma. Protected by a spiked shell, he inspires increasingly disparate theories on his origin wherever he goes—from demigod, to sacred oracle, to a mere beast...",Tank',Fighter',Mana,4,10,5,5,Rammus.png,champion3.png,champion,48,0,48,48,564.48,86,310.44,33,335,36,4.3,32.1,1.25,125,8,0.55,7.84,0.5,0,0,55.88,3.5,2.215,0.625,1401,3075,3047,0.489071038,0.025440222,0.032275255,0.057715477,1.759004149,116,60,0.517241379,237,110,0.464135021,335,161,0.480597015,244,126,0.516393443,166,80,0.481927711,0.71875,32,0.7,32,0.696969697,32,0.24,29,0.25,29,0.263157895,29
0,Counters,Counters0,Gnar,Jungle,9.22.1,RekSai,421,Rek'Sai,TRUE,the Void Burrower,"An apex predator, Rek'Sai is a merciless Void-spawn that tunnels beneath the ground to ambush and devour unsuspecting prey. Her insatiable hunger has laid waste to entire regions of the once-great empire of Shurima—merchants, traders, even armed...",Fighter',,Rage,8,5,2,3,RekSai.png,champion3.png,champion,96,0,48,48,570,85,100,0,335,36,3.75,32.1,1.25,175,7.5,0.65,0,0,0,0,64,3,2,0.667,1400,3071,3047,0.479123888,0.033850788,0.012743281,0.046594069,2.253271263,202,107,0.52970297,388,201,0.518041237,441,208,0.471655329,265,108,0.40754717,165,76,0.460606061,0.7,40,0.7,40,0.666666667,40,0.210526316,36,0.25,36,0.277777778,36
0,Counters,Counters0,Trundle,Jungle,9.22.1,Rengar,107,Rengar,TRUE,the Pridestalker,"Rengar is a ferocious vastayan trophy hunter who lives for the thrill of tracking down and killing dangerous creatures. He scours the world for the most fearsome beasts he can find, especially seeking any trace of Kha'Zix, the void creature who...",Assassin',Fighter',Ferocity,7,4,2,8,Rengar.png,champion3.png,champion,192,0,48,48,585,90,4,0,345,34,3,32.1,1.25,125,7,0.5,0,0,0,0,68,3,3,0.667,3147,3077,3142,0.522288262,0.062372567,0.077479147,0.139851715,2.321453222,334,156,0.467065868,638,334,0.523510972,806,405,0.50248139,547,301,0.550274223,367,210,0.572207084,0.8,68,0.764705882,68,0.722222222,68,0.3,77,0.344827586,77,0.378378378,77
0,Counters,Counters0,Urgot,Jungle,9.22.1,Sejuani,113,Sejuani,TRUE,Fury of the North,"Sejuani is the brutal, unforgiving Iceborn warmother of the Winter's Claw, one of the most feared tribes of the Freljord. Her people's survival is a constant, desperate battle against the elements, forcing them to raid Noxians, Demacians, and Avarosans...",Tank',Fighter',Mana,5,7,6,4,Sejuani.png,champion3.png,champion,384,0,48,48,560,95,400,40,340,34,4.25,32.1,1.25,150,8.5,1,7,0.7,0,0,66,4,3.5,0.625,1401,3047,3083,0.471846847,0.020574606,0.004193698,0.024768304,1.826371062,105,54,0.514285714,179,88,0.491620112,281,127,0.451957295,209,92,0.440191388,114,58,0.50877193,0.666666667,19,0.666666667,19,0.653846154,19,0.2,25,0.272727273,25,0.285714286,25
0,Counters,Counters0,Kled,Jungle,9.22.1,Shaco,35,Shaco,TRUE,the Demon Jester,"Crafted long ago as a plaything for a lonely prince, the enchanted marionette Shaco now delights in murder and mayhem. Corrupted by dark magic and the loss of his beloved charge, the once-kind puppet finds pleasure only in the misery of the poor souls...",Assassin',,Mana,8,4,6,9,Shaco.png,champion3.png,champion,0,48,48,48,587,89,297.2,40,350,30,3.5,32.1,1.25,125,8.5,0.55,7.156,0.45,0,0,63,3,3,0.694,3147,3006,3020,0.530499586,0.083943466,0.387001854,0.47094532,2.329949506,413,197,0.476997579,700,350,0.5,1049,576,0.549094376,849,467,0.550058893,612,332,0.54248366,0.68627451,82,0.685185185,82,0.68,82,0.376470588,113,0.388888889,113,0.4,113
0,Counters,Counters0,Rumble,Jungle,9.22.1,Shyvana,102,Shyvana,FALSE,the Half-Dragon,"Shyvana is a creature with the magic of a rune shard burning within her heart. Though she often appears humanoid, she can take her true form as a fearsome dragon, incinerating her foes with fiery breath. Having saved the life of the crown prince Jarvan...",Fighter',Tank',Fury,8,6,3,4,Shyvana.png,champion3.png,champion,96,48,48,48,595,95,100,0,350,38,3.35,32.1,1.25,125,8.5,0.8,0,0,0,0,66,3.4,2.5,0.658,3020,1402,3115,0.502329916,0.024860982,0.003869323,0.028730306,2.198100912,119,59,0.495798319,257,127,0.494163424,304,142,0.467105263,232,123,0.530172414,161,88,0.546583851,0.733333333,30,0.722222222,30,0.714285714,30,0.25,26,0.25,26,0.290322581,26
0,Counters,Counters0,Janna,Jungle,9.22.1,Skarner,72,Skarner,TRUE,the Crystal Vanguard,"Skarner is an immense crystalline scorpion from a hidden valley in Shurima. Part of the ancient Brackern race, Skarner and his kin are known for their great wisdom and deep connection to the land, as their souls are fused with powerful life crystals...",Fighter',Tank',Mana,7,6,5,5,Skarner.png,champion3.png,champion,288,48,48,48,601.28,90,320,40,335,38,3.8,32.1,1.25,125,9,0.85,7.206,0.45,0,0,65,4.5,2.1,0.625,3111,1401,1400,0.497058824,0.007877665,0.000949954,0.008827618,1.982878884,48,18,0.375,71,34,0.478873239,108,64,0.592592593,77,36,0.467532468,36,17,0.472222222,0.7,11,0.692307692,11,0.666666667,11,0.2,11,0.307692308,11,0.347826087,11
0,Counters,Counters0,Viktor,Jungle,9.22.1,Sylas,517,Sylas,TRUE,the Unshackled,"Raised in one of Demacia's lesser quarters, Sylas of Dregbourne has come to symbolize the darker side of the Great City. As a boy, his ability to root out hidden sorcery caught the attention of the notorious mageseekers, who eventually imprisoned him...",Mage',Assassin',Mana,3,4,8,5,Sylas.png,champion3.png,champion,0,96,48,48,585,95,280,50,340,32,3,39,1.25,175,9,0.9,7,0.8,0,0,61,3,3.5,0.645,3152,3020,3285,0.446784922,0.020898981,0.011492122,0.032391103,1.920593368,116,52,0.448275862,206,84,0.40776699,282,132,0.468085106,193,89,0.461139896,105,46,0.438095238,0.833333333,26,0.727272727,26,0.7,26,0.166666667,30,0.181818182,30,0.217391304,30
0,Counters,Counters0,Zilean,Jungle,9.22.1,Taliyah,163,Taliyah,TRUE,the Stoneweaver,"Taliyah is a nomadic mage from Shurima, torn between teenage wonder and adult responsibility. She has crossed nearly all of Valoran on a journey to learn the true nature of her growing powers, though more recently she has returned to protect her tribe...",Mage',Support',Mana,1,7,8,5,Taliyah.png,champion3.png,champion,144,96,48,48,532,90,425,30,335,20,3.5,30,0.5,525,7,0.7,9.335,0.85,0,0,58,3.3,1.36,0.625,3020,3165,1402,0.505021521,0.016149212,0.000834106,0.016983318,2.232024477,77,43,0.558441558,167,96,0.574850299,190,90,0.473684211,177,89,0.502824859,86,34,0.395348837,0.75,19,0.733333333,19,0.727272727,19,0.083333333,21,0.1875,21,0.266666667,21
0,Counters,Counters0,Kled,Jungle,9.22.1,Trundle,48,Trundle,FALSE,the Troll King,"Trundle is a hulking and devious troll with a particularly vicious streak, and there is nothing he cannot bludgeon into submission—not even the Freljord itself. Fiercely territorial, he chases down anyone foolish enough to enter his domain. Then, his...",Fighter',Tank',Mana,7,6,2,5,Trundle.png,champion3.png,champion,432,96,48,48,616.28,96,281.6,45,350,37,2.7,32.1,1.25,175,6,0.75,7.508,0.6,0,0,68,3,2.9,0.67,3047,3111,3078,0.482758621,0.012094532,0.000880445,0.012974977,1.891070767,57,30,0.526315789,117,65,0.555555556,158,72,0.455696203,110,49,0.445454545,80,36,0.45,0.722222222,14,0.7,14,0.694444444,14,0,17,0.181818182,17,0.181818182,17
0,Counters,Counters0,Maokai,Jungle,9.22.1,Udyr,77,Udyr,TRUE,the Spirit Walker,"Udyr is more than a man; he is a vessel for the untamed power of four primal animal spirits. When tapping into the spirits' bestial natures, Udyr can harness their unique strengths: The tiger grants him speed and ferocity, the turtle resilience, the...",Fighter',Tank',Mana,8,7,4,7,Udyr.png,champion4.png,champion,144,0,48,48,593.32,99,270.4,30,345,34,4,32.1,1.25,125,6,0.75,7.506,0.45,0,0,66,5,2.67,0.658,3078,3111,1400,0.518313753,0.033526413,0.017910102,0.051436515,2.000130327,151,73,0.483443709,364,212,0.582417582,469,236,0.503198294,302,155,0.513245033,161,74,0.459627329,0.7,55,0.6875,55,0.666666667,55,0.235294118,39,0.303030303,39,0.321428571,39
0,Counters,Counters0,Shen,Jungle,9.22.1,Vi,254,Vi,TRUE,the Piltover Enforcer,"Once a criminal from the mean streets of Zaun, Vi is a hotheaded, impulsive, and fearsome woman with only a very loose respect for authority figures. Growing up all but alone, Vi developed finely honed survival instincts as well as a wickedly abrasive...",Fighter',Assassin',Mana,8,5,3,4,Vi.png,champion4.png,champion,432,0,48,48,585,85,295,45,340,30,4,32.1,1.25,125,10,1,8,0.65,0,0,63,3.5,2,0.644,1400,3078,3047,0.515535098,0.060403151,0.01160797,0.072011121,2.028332304,303,164,0.541254125,599,301,0.502504174,824,430,0.52184466,569,300,0.527240773,312,149,0.477564103,0.695652174,84,0.692307692,84,0.692307692,84,0.236363636,73,0.321428571,73,0.355263158,73
0,Counters,Counters0,Lissandra,Jungle,9.22.1,Volibear,106,Volibear,TRUE,the Thunder's Roar,"The thunderous demigod known as the Thousand-Pierced Bear is the battle-spirit of the Freljord. Thousands of years of constant and bitter wars, fought in the coldest winters, have hardened Volibear into a truly indomitable force, hurling bolts of...",Fighter',Tank',Mana,7,7,4,3,Volibear.png,champion4.png,champion,96,48,48,48,584.48,86,270.4,30,345,35,3.5,32.1,1.25,125,8,0.65,8.092,0.65,0,0,68,3.3,2.67,0.658,1401,3111,3742,0.503809524,0.048656163,0.007970343,0.056626506,2.09180518,256,137,0.53515625,480,243,0.50625,628,314,0.5,439,214,0.487471526,297,150,0.505050505,0.695652174,65,0.666666667,65,0.65,65,0.269230769,62,0.289473684,62,0.3,62
0,Counters,Counters0,AurelionSol,Jungle,9.22.1,Warwick,19,Warwick,TRUE,the Uncaged Wrath of Zaun,"Warwick is a monster who hunts the gray alleys of Zaun. Transformed by agonizing experiments, his body is fused with an intricate system of chambers and pumps, machinery filling his veins with alchemical rage. Bursting out of the shadows, he preys upon...",Fighter',Tank',Mana,9,5,3,3,Warwick.png,champion4.png,champion,144,48,48,48,550,85,280,35,335,33,3.2,32.1,1.25,125,4,0.75,7.466,0.575,0,0,65,3,2.3,0.638,3748,1401,3047,0.527109662,0.056835032,0.013253012,0.070088044,2.139443074,335,185,0.552238806,608,336,0.552631579,702,367,0.522792023,497,247,0.496981891,311,158,0.508038585,0.714285714,70,0.714285714,70,0.6875,70,0.2,67,0.305555556,67,0.307692308,67
0,Counters,Counters0,Cassiopeia,Jungle,9.22.1,XinZhao,5,Xin Zhao,TRUE,the Seneschal of Demacia,"Xin Zhao is a resolute warrior loyal to the ruling Lightshield dynasty. Once condemned to the fighting pits of Noxus, he survived countless gladiatorial bouts, but after being freed by Demacian forces, he swore his life and allegiance to these brave...",Fighter',Assassin',Mana,8,6,3,2,XinZhao.png,champion4.png,champion,288,48,48,48,570,92,273.8,35,345,35,3.5,32.1,1.25,175,8,0.7,7.256,0.45,0,0,66,3,3.5,0.645,1412,3078,3111,0.495055265,0.039828545,0.007715477,0.047544022,2.011660674,232,121,0.521551724,392,197,0.50255102,515,258,0.500970874,358,170,0.474860335,222,105,0.472972973,0.6875,49,0.666666667,49,0.666666667,49,0.266666667,56,0.285714286,56,0.3,56
0,Counters,Counters0,Lissandra,Jungle,9.22.1,Zac,154,Zac,TRUE,the Secret Weapon,"Zac is the product of a toxic spill that ran through a chemtech seam and pooled in an isolated cavern deep in Zaun's Sump. Despite such humble origins, Zac has grown from primordial ooze into a thinking being who dwells in the city's pipes, occasionally...",Tank',Fighter',None,3,7,7,8,Zac.png,champion4.png,champion,0,96,48,48,615,95,0,0,340,33,3.5,32,1.25,175,8,0.5,0,0,0,0,60,3.4,1.6,0.736,1401,3065,3083,0.523685354,0.053313253,0.024907322,0.078220575,2.035962276,276,151,0.547101449,548,297,0.541970803,708,377,0.532485876,475,233,0.490526316,294,147,0.5,0.75,69,0.692307692,69,0.685714286,69,0.341463415,56,0.344827586,56,0.35,56
0,Counters,Counters0,Azir,Mid,9.22.1,Aatrox,266,Aatrox,TRUE,the Darkin Blade,"Once honored defenders of Shurima against the Void, Aatrox and his brethren would eventually become an even greater threat to Runeterra, and were defeated only by cunning mortal sorcery. But after centuries of imprisonment, Aatrox was the first to find...",Fighter',Tank',Blood Well,8,4,3,4,Aatrox.png,champion0.png,champion,0,0,48,48,580,90,0,0,345,38,3.25,32.1,1.25,175,3,1,0,0,0,0,60,5,2.5,0.651,3071,3812,3047,0.458192568,0.054865616,0.050231696,0.105097312,1.906692308,336,171,0.508928571,582,276,0.474226804,662,291,0.439577039,510,216,0.423529412,278,131,0.471223022,0.666666667,76,0.619047619,76,0.615384615,76,0.166666667,64,0.25,64,0.294117647,64
0,Counters,Counters0,Ivern,Mid,9.22.1,Ahri,103,Ahri,TRUE,the Nine-Tailed Fox,"Innately connected to the latent power of Runeterra, Ahri is a vastaya who can reshape magic into orbs of raw energy. She revels in toying with her prey by manipulating their emotions before devouring their life essence. Despite her predatory nature...",Mage',Assassin',Mana,3,4,8,5,Ahri.png,champion0.png,champion,48,0,48,48,526,92,418,25,330,20.88,3.5,30,0.5,550,6.5,0.6,8,0.8,0,0,53.04,3,2,0.668,3020,3285,1056,0.519350811,0.092794254,0.052826691,0.145620945,2.166886812,464,257,0.55387931,874,470,0.537757437,1171,609,0.520068318,880,438,0.497727273,616,306,0.496753247,0.7,86,0.692307692,86,0.673913043,86,0.357142857,128,0.392156863,128,0.392857143,128
0,Counters,Counters0,MonkeyKing,Mid,9.22.1,Akali,84,Akali,FALSE,the Rogue Assassin,"Abandoning the Kinkou Order and her title of the Fist of Shadow, Akali now strikes alone, ready to be the deadly weapon her people need. Though she holds onto all she learned from her master Shen, she has pledged to defend Ionia from its enemies, one...",Assassin',,Energy,5,3,8,7,Akali.png,champion0.png,champion,96,0,48,48,575,95,200,0,345,23,3.5,37,1.25,125,8,0.5,50,0,0,0,62.4,3.3,3.2,0.625,3146,3020,3157,0.463134658,0.104958295,0.193489342,0.298447637,2.229856936,568,262,0.461267606,982,483,0.49185336,1365,596,0.436630037,978,464,0.474437628,637,293,0.459968603,0.733333333,124,0.681818182,124,0.617647059,124,0.344262295,108,0.347826087,108,0.355932203,108
0,Counters,Counters0,Kled,Mid,9.22.1,Anivia,34,Anivia,TRUE,the Cryophoenix,"Anivia is a benevolent winged spirit who endures endless cycles of life, death, and rebirth to protect the Freljord. A demigod born of unforgiving ice and bitter winds, she wields those elemental powers to thwart any who dare disturb her homeland...",Mage',Support',Mana,1,4,10,10,Anivia.png,champion0.png,champion,240,0,48,48,480,82,495,25,325,21.22,4,30,0.5,600,5.5,0.55,8,0.8,0,0,51.376,3.2,1.68,0.625,3027,3020,3040,0.508650519,0.026784059,0.011793327,0.038577386,2.148491422,113,54,0.477876106,253,130,0.513833992,371,187,0.504043127,254,136,0.535433071,165,81,0.490909091,0.846153846,28,0.714285714,28,0.692307692,28,0.173913043,37,0.222222222,37,0.275862069,37
0,Counters,Counters0,Cassiopeia,Mid,9.22.1,Annie,1,Annie,TRUE,the Dark Child,"Dangerous, yet disarmingly precocious, Annie is a child mage with immense pyromantic power. Even in the shadows of the mountains north of Noxus, she is a magical outlier. Her natural affinity for fire manifested early in life through unpredictable...",Mage',,Mana,2,3,10,6,Annie.png,champion0.png,champion,288,0,48,48,524,88,418,25,335,19.22,4,30,0.5,625,5.5,0.55,8,0.8,0,0,50.41,2.625,1.36,0.579,3020,3285,1056,0.491547464,0.035634847,0.010982391,0.046617238,2.044591151,183,85,0.464480874,376,193,0.513297872,454,226,0.497797357,318,154,0.48427673,207,98,0.473429952,0.818181818,29,0.739130435,29,0.694444444,29,0.3,49,0.307692308,49,0.3125,49
0,Counters,Counters0,Nocturne,Mid,9.22.1,AurelionSol,136,Aurelion Sol,TRUE,The Star Forger,"Aurelion Sol once graced the vast emptiness of the cosmos with celestial wonders of his own devising. Now, he is forced to wield his awesome power at the behest of a space-faring empire that tricked him into servitude. Desiring a return to his...",Mage',,Mana,2,3,8,7,AurelionSol.png,champion0.png,champion,384,0,48,48,575,92,350,50,325,19,3.6,30,0.5,550,7,0.6,6,0.8,0,0,57,3.2,1.36,0.625,3027,3116,2033,0.551903114,0.01339203,0.0028962,0.01628823,2.100097815,84,45,0.535714286,137,77,0.562043796,163,96,0.588957055,114,62,0.543859649,80,39,0.4875,0.8,17,0.8,17,0.8,17,0.294117647,14,0.307692308,14,0.307692308,14
