version,id,key,name,title,blurb,Tag1,Tag2,partype,info.attack,info.defense,info.magic,info.difficulty,image.full,image.sprite,image.group,image.x,image.y,image.w,image.h,stats.hp,stats.hpperlevel,stats.mp,stats.mpperlevel,stats.movespeed,stats.armor,stats.armorperlevel,stats.spellblock,stats.spellblockperlevel,stats.attackrange,stats.hpregen,stats.hpregenperlevel,stats.mpregen,stats.mpregenperlevel,stats.crit,stats.critperlevel,stats.attackdamage,stats.attackdamageperlevel,stats.attackspeedperlevel,stats.attackspeed,win_rate,pick_rate,average_KDA
9.22.1,Swain,50,Swain,the Noxian Grand General,"Jericho Swain is the visionary ruler of Noxus, an expansionist nation that reveres only strength. Though he was cast down and crippled in the Ionian wars, his left arm severed, he seized control of the empire with ruthless determination… and a new...",'Mage', 'Fighter',Mana,2,6,9,8,Swain.png,champion3.png,champion,432,48,48,48,525,85,468,28.5,335,22.72,4,30,0.5,525,7,0.65,8,0.8,0,0,58,2.7,2.11,0.625,0.5076546233925291,0.06552443624107214,1.8166982522636344
9.22.1,Sylas,517,Sylas,the Unshackled,"Raised in one of Demacia's lesser quarters, Sylas of Dregbourne has come to symbolize the darker side of the Great City. As a boy, his ability to root out hidden sorcery caught the attention of the notorious mageseekers, who eventually imprisoned him...",'Mage', 'Assassin',Mana,3,4,8,5,Sylas.png,champion3.png,champion,0,96,48,48,585,95,280,50,340,32,3,39,1.25,175,9,0.9,7,0.8,0,0,61,3,3.5,0.645,0.47587354409317806,0.02411523954738785,1.9062754686226568
9.22.1,Syndra,134,Syndra,the Dark Sovereign,"Syndra is a fearsome Ionian mage with incredible power at her command. As a child, she disturbed the village elders with her reckless and wild magic. She was sent away to be taught greater control, but eventually discovered her supposed mentor was...",'Mage', 'Support',Mana,2,3,9,8,Syndra.png,champion3.png,champion,48,96,48,48,523,90,480,40,330,24.712,3.4,30,0.5,550,6.5,0.6,8,0.8,0,0,53.872,2.9,2,0.625,0.4892550143266476,0.05601476607013883,2.155103668261563
9.22.1,TahmKench,223,Tahm Kench,the River King,"Known by many names throughout history, the demon Tahm Kench travels the waterways of Runeterra, feeding his insatiable appetite with the misery of others. Though he may appear singularly charming and proud, he swaggers through the physical realm like a...",'Support', 'Tank',Mana,3,9,6,5,TahmKench.png,champion3.png,champion,96,96,48,48,600,100,325,40,335,47,3.5,32.1,1.25,175,6.5,0.55,8,1,0,0,56,3.2,2.5,0.658,0.42585551330798477,0.010552925126394351,1.546235138705416
9.22.1,Taliyah,163,Taliyah,the Stoneweaver,"Taliyah is a nomadic mage from Shurima, torn between teenage wonder and adult responsibility. She has crossed nearly all of Valoran on a journey to learn the true nature of her growing powers, though more recently she has returned to protect her tribe...",'Mage', 'Support',Mana,1,7,8,5,Taliyah.png,champion3.png,champion,144,96,48,48,532,90,425,30,335,20,3.5,30,0.5,525,7,0.7,9.335,0.85,0,0,58,3.3,1.36,0.625,0.47645429362880887,0.014485193804670572,2.1302916274694264
9.22.1,Talon,91,Talon,the Blade's Shadow,"Talon is the knife in the darkness, a merciless killer able to strike without warning and escape before any alarm is raised. He carved out a dangerous reputation on the brutal streets of Noxus, where he was forced to fight, kill, and steal to survive...",'Assassin',,Mana,9,3,1,7,Talon.png,champion3.png,champion,192,96,48,48,588,95,377.2,37,335,30,3.5,39,1.25,125,8.5,0.75,7.6,0.8,0,0,68,3.1,2.9,0.625,0.5151116951379764,0.061070540085065406,2.357512417218543
9.22.1,Taric,44,Taric,the Shield of Valoran,"Taric is the Aspect of the Protector, wielding incredible power as Runeterra's guardian of life, love, and beauty. Shamed by a dereliction of duty and exiled from his homeland Demacia, Taric ascended Mount Targon to find redemption, only to discover a...",'Support', 'Fighter',Mana,4,8,5,3,Taric.png,champion3.png,champion,240,96,48,48,575,90,300,60,340,40,3.4,32.1,1.25,150,6,0.5,8.5,0.8,0,0,55,3.5,2,0.625,0.5120967741935484,0.019902094534949042,1.3385032958511052
9.22.1,Teemo,17,Teemo,the Swift Scout,"Undeterred by even the most dangerous and threatening of obstacles, Teemo scouts the world with boundless enthusiasm and a cheerful spirit. A yordle with an unwavering sense of morality, he takes pride in following the Bandle Scout's Code, sometimes...",'Marksman', 'Assassin',Mana,5,3,7,6,Teemo.png,champion3.png,champion,288,96,48,48,528,90,334,20,330,24.3,3.75,30,0.5,500,5.5,0.65,9.6,0.45,0,0,54,3,3.38,0.69,0.4819744869661675,0.07234571864216355,1.883451010736048
9.22.1,Thresh,412,Thresh,the Chain Warden,"Sadistic and cunning, Thresh is an ambitious and restless spirit of the Shadow Isles. Once the custodian of countless arcane secrets, he was undone by a power greater than life or death, and now sustains himself by tormenting and breaking others with...",'Support', 'Fighter',Mana,5,6,6,7,Thresh.png,champion3.png,champion,336,96,48,48,560.52,93,273.92,44,335,28,0,30,0.5,450,7,0.55,6,0.8,0,0,56,2.2,3.5,0.625,0.4960738123282293,0.2043977208891742,1.378008771626895
9.22.1,Tristana,18,Tristana,the Yordle Gunner,"While many other yordles channel their energy into discovery, invention, or just plain mischief-making, Tristana was always inspired by the adventures of great warriors. She had heard much about Runeterra, its factions, and its wars, and believed her...",'Marksman', 'Assassin',Mana,9,3,5,4,Tristana.png,champion3.png,champion,384,96,48,48,559,88,250,32,325,26,3,30,0.5,525,3.75,0.65,7.2,0.45,0,0,61,3.3,1.5,0.656,0.5073339085418465,0.09301019179841104,2.3765800143095634
9.22.1,Trundle,48,Trundle,the Troll King,"Trundle is a hulking and devious troll with a particularly vicious streak, and there is nothing he cannot bludgeon into submission—not even the Freljord itself. Fiercely territorial, he chases down anyone foolish enough to enter his domain. Then, his...",'Fighter', 'Tank',Mana,7,6,2,5,Trundle.png,champion3.png,champion,432,96,48,48,616.28,96,281.6,45,350,37,2.7,32.1,1.25,175,6,0.75,7.508,0.6,0,0,68,3,2.9,0.67,0.4791666666666667,0.01348206403980419,1.8692660550458715
9.22.1,Tryndamere,23,Tryndamere,the Barbarian King,"Fueled by unbridled fury and rage, Tryndamere once carved his way through the Freljord, openly challenging the greatest warriors of the north to prepare himself for even darker days ahead. The wrathful barbarian has long sought revenge for the...",'Fighter', 'Assassin',Fury,10,5,2,5,Tryndamere.png,champion4.png,champion,0,0,48,48,625.64,98,100,0,345,33,3.1,32.1,1.25,125,8.5,0.9,0,0,0,0,69,3.7,2.9,0.67,0.5088177661659047,0.061431666800417305,2.015604209507681
9.22.1,TwistedFate,4,Twisted Fate,the Card Master,"Twisted Fate is an infamous cardsharp and swindler who has gambled and charmed his way across much of the known world, earning the enmity and admiration of the rich and foolish alike. He rarely takes things seriously, greeting each day with a mocking...",'Mage',,Mana,6,2,6,9,TwistedFate.png,champion4.png,champion,48,0,48,48,534,94,333,19,335,20.542,3.15,30,0.5,525,5.5,0.6,8,0.8,0,0,49.954,3.3,3.22,0.651,0.4983948635634029,0.049995987480940536,1.8927629651333138
9.22.1,Twitch,29,Twitch,the Plague Rat,"A Zaunite plague rat by birth, but a connoisseur of filth by passion, Twitch is not afraid to get his paws dirty. Aiming a chem-powered crossbow at the gilded heart of Piltover, he has vowed to show those in the city above just how filthy they really...",'Marksman', 'Assassin',Mana,9,2,3,6,Twitch.png,champion4.png,champion,96,0,48,48,582,84,287.2,40,330,27,3,30,0.5,550,3.75,0.6,7.256,0.45,0,0,59,3.11,3.38,0.679,0.5336289726533628,0.05428938287456865,2.438283993978926
9.22.1,Udyr,77,Udyr,the Spirit Walker,"Udyr is more than a man; he is a vessel for the untamed power of four primal animal spirits. When tapping into the spirits' bestial natures, Udyr can harness their unique strengths: The tiger grants him speed and ferocity, the turtle resilience, the...",'Fighter', 'Tank',Mana,8,7,4,7,Udyr.png,champion4.png,champion,144,0,48,48,593.32,99,270.4,30,345,34,4,32.1,1.25,125,6,0.75,7.506,0.45,0,0,66,5,2.67,0.658,0.4984552008238929,0.03896156006741032,1.9900459418070444
9.22.1,Urgot,6,Urgot,the Dreadnought,"Once a powerful Noxian headsman, Urgot was betrayed by the empire for which he had killed so many. Bound in iron chains, he was forced to learn the true meaning of strength in the Dredge—a prison mine deep beneath Zaun. Emerging in a disaster that...",'Fighter', 'Tank',Mana,8,5,3,8,Urgot.png,champion4.png,champion,192,0,48,48,585,88,340,45,330,36,4.25,32.1,1.25,350,7.5,0.7,7.25,0.8,0,0,63,4,3.75,0.625,0.49531459170013387,0.029973517374207528,2.060545905707196
9.22.1,Varus,110,Varus,the Arrow of Retribution,"One of the ancient darkin, Varus was a deadly killer who loved to torment his foes, driving them almost to insanity before delivering the killing arrow. He was imprisoned at the end of the Great Darkin War, but escaped centuries later in the remade...",'Marksman', 'Mage',Mana,7,3,4,2,Varus.png,champion4.png,champion,240,0,48,48,500,89,360,33,330,27,3.4,30,0.5,575,3.5,0.55,8,0.8,0,0,61,3.11,3,0.658,0.4827245804540967,0.04064681807238584,2.166868616929202
9.22.1,Vayne,67,Vayne,the Night Hunter,"Shauna Vayne is a deadly, remorseless Demacian monster hunter, who has dedicated her life to finding and destroying the demon that murdered her family. Armed with a wrist-mounted crossbow and a heart full of vengeance, she is only truly happy when...",'Marksman', 'Assassin',Mana,10,1,1,8,Vayne.png,champion4.png,champion,288,0,48,48,515,89,231.8,35,330,23,3.4,30,0.5,550,3.5,0.55,6.972,0.4,0,0,60,2.36,3.3,0.658,0.5081806282722513,0.12262258245726668,2.1925151910954623
9.22.1,Veigar,45,Veigar,the Tiny Master of Evil,"An enthusiastic master of dark sorcery, Veigar has embraced powers that few mortals dare approach. As a free-spirited inhabitant of Bandle City, he longed to push beyond the limitations of yordle magic, and turned instead to arcane texts that had been...",'Mage',,Mana,2,2,10,7,Veigar.png,champion4.png,champion,336,0,48,48,505,94,490,26,340,22.55,3.75,30,0.5,550,6.5,0.6,8,0.8,0,0,50.71,2.625,2.24,0.625,0.5099061522419187,0.07696011556054891,2.0846333489023823
9.22.1,Velkoz,161,Vel'Koz,the Eye of the Void,"It is unclear if Vel'Koz was the first Void-spawn to emerge on Runeterra, but there has certainly never been another to match his level of cruel, calculating sentience. While his kin devour or defile everything around them, he seeks instead to...",'Mage',,Mana,2,2,10,8,Velkoz.png,champion4.png,champion,384,0,48,48,520,88,469,21,340,21.88,3.5,30,0.5,525,5.5,0.55,8,0.8,0,0,54.9379,3.1416,1.36,0.625,0.49809596344249807,0.05268437525078244,1.9246257782487746
9.22.1,Vi,254,Vi,the Piltover Enforcer,"Once a criminal from the mean streets of Zaun, Vi is a hotheaded, impulsive, and fearsome woman with only a very loose respect for authority figures. Growing up all but alone, Vi developed finely honed survival instincts as well as a wickedly abrasive...",'Fighter', 'Assassin',Mana,8,5,3,4,Vi.png,champion4.png,champion,432,0,48,48,585,85,295,45,340,30,4,32.1,1.25,125,10,1,8,0.65,0,0,63,3.5,2,0.644,0.5355417529330573,0.05814140117165557,2.0589646464646463
9.22.1,Viktor,112,Viktor,the Machine Herald,"The herald of a new age of technology, Viktor has devoted his life to the advancement of humankind. An idealist who seeks to lift the people of Zaun to a new level of understanding, he believes that only by embracing a glorious evolution of technology...",'Mage',,Mana,2,4,10,9,Viktor.png,champion4.png,champion,0,48,48,48,530,90,405,25,335,23,4,30,0.5,525,8,0.65,8,0.8,0,0,53,3,2.11,0.658,0.5019354838709678,0.031097022710857878,2.094466600199402
9.22.1,Vladimir,8,Vladimir,the Crimson Reaper,"A fiend with a thirst for mortal blood, Vladimir has influenced the affairs of Noxus since the empire's earliest days. In addition to unnaturally extending his life, his mastery of hemomancy allows him to control the minds and bodies of others as easily...",'Mage',,Crimson Rush,2,6,8,7,Vladimir.png,champion4.png,champion,48,48,48,48,537,96,2,0,330,23,3.3,30,0.5,450,7,0.6,0,0,0,0,55,3,2,0.658,0.4975517890772128,0.10653238102880988,1.9963503649635037
9.22.1,Volibear,106,Volibear,the Thunder's Roar,"The thunderous demigod known as the Thousand-Pierced Bear is the battle-spirit of the Freljord. Thousands of years of constant and bitter wars, fought in the coldest winters, have hardened Volibear into a truly indomitable force, hurling bolts of...",'Fighter', 'Tank',Mana,7,7,4,3,Volibear.png,champion4.png,champion,96,48,48,48,584.48,86,270.4,30,345,35,3.5,32.1,1.25,125,8,0.65,8.092,0.65,0,0,68,3.3,2.67,0.658,0.5083056478405316,0.048310729475965014,2.0920682232157644
9.22.1,Warwick,19,Warwick,the Uncaged Wrath of Zaun,"Warwick is a monster who hunts the gray alleys of Zaun. Transformed by agonizing experiments, his body is fused with an intricate system of chambers and pumps, machinery filling his veins with alchemical rage. Bursting out of the shadows, he preys upon...",'Fighter', 'Tank',Mana,9,5,3,3,Warwick.png,champion4.png,champion,144,48,48,48,550,85,280,35,335,33,3.2,32.1,1.25,125,4,0.75,7.466,0.575,0,0,65,3,2.3,0.638,0.5390946502057613,0.058502527887007466,2.153114082640646
9.22.1,Xayah,498,Xayah,the Rebel,"Deadly and precise, Xayah is a vastayan revolutionary waging a personal war to save her people. She uses her speed, guile, and razor-sharp feather blades to cut down anyone who stands in her way. Xayah fights alongside her partner and lover, Rakan, to...",'Marksman',,Mana,10,6,1,5,Xayah.png,champion4.png,champion,192,48,48,48,561,86,340,40,325,25,3,30,0.5,525,3.25,0.75,8.25,0.75,0,0,60,2.9,3.3,0.625,0.4680379746835443,0.12679560227911083,2.1313237527748568
9.22.1,Xerath,101,Xerath,the Magus Ascendant,"Xerath is an Ascended Magus of ancient Shurima, a being of arcane energy writhing in the broken shards of a magical sarcophagus. For millennia, he was trapped beneath the desert sands, but the rise of Shurima freed him from his ancient prison. Driven...",'Mage',,Mana,1,3,10,8,Xerath.png,champion4.png,champion,240,48,48,48,526,92,459,22,340,21.88,3.5,30,0.5,525,5.5,0.55,8,0.8,0,0,54.7,3,1.36,0.625,0.5116640746500778,0.051600995104726745,2.0150023441162683
9.22.1,XinZhao,5,Xin Zhao,the Seneschal of Demacia,"Xin Zhao is a resolute warrior loyal to the ruling Lightshield dynasty. Once condemned to the fighting pits of Noxus, he survived countless gladiatorial bouts, but after being freed by Demacian forces, he swore his life and allegiance to these brave...",'Fighter', 'Assassin',Mana,8,6,3,2,XinZhao.png,champion4.png,champion,288,48,48,48,570,92,273.8,35,345,35,3.5,32.1,1.25,175,8,0.7,7.256,0.45,0,0,66,3,3.5,0.645,0.4971751412429379,0.042612952411523956,2.0197910069664347
9.22.1,Yasuo,157,Yasuo,the Unforgiven,"An Ionian of deep resolve, Yasuo is an agile swordsman who wields the air itself against his enemies. As a proud young man, he was falsely accused of murdering his master—unable to prove his innocence, he was forced to slay his own brother in self...",'Fighter', 'Assassin',Flow,8,4,4,10,Yasuo.png,champion4.png,champion,336,48,48,48,523,87,100,0,345,30,3.4,30,1.25,175,6.5,0.9,0,0,0,0,60,3.2,2.5,0.697,0.5035473894851737,0.22056817269882031,1.9648034861308976
9.22.1,Yorick,83,Yorick,Shepherd of Souls,"The last survivor of a long-forgotten religious order, Yorick is both blessed and cursed with power over the dead. Trapped on the Shadow Isles, his only companions are the rotting corpses and shrieking spirits that he gathers to him. Yorick's monstrous...",'Fighter', 'Tank',Mana,6,6,4,6,Yorick.png,champion4.png,champion,384,48,48,48,580,100,300,40,340,39,4,32,1.25,175,8,0.8,7.5,0.75,0,0,62,5,2,0.625,0.5009041591320073,0.022189230398844396,1.8516836927733635
9.22.1,Yuumi,350,Yuumi,the Magical Cat,"A magical cat from Bandle City, Yuumi was once the familiar of a yordle enchantress, Norra. When her master mysteriously disappeared, Yuumi became the Keeper of Norra's sentient Book of Thresholds, traveling through portals in its pages to search for...",'Support', 'Mage',Mana,5,1,8,2,Yuumi.png,champion4.png,champion,432,48,48,48,480,70,400,45,330,25,3,25,0.3,500,7,0.55,10,0.4,0,0,55,3.1,1,0.625,0.4278571428571429,0.05617526683251745,1.5357602500459644
9.22.1,Zac,154,Zac,the Secret Weapon,"Zac is the product of a toxic spill that ran through a chemtech seam and pooled in an isolated cavern deep in Zaun's Sump. Despite such humble origins, Zac has grown from primordial ooze into a thinking being who dwells in the city's pipes, occasionally...",'Tank', 'Fighter',None,3,7,7,8,Zac.png,champion4.png,champion,0,96,48,48,615,95,0,0,340,33,3.5,32,1.25,175,8,0.5,0,0,0,0,60,3.4,1.6,0.736,0.5184275184275184,0.04899285771607415,2.023406766325728
9.22.1,Zed,238,Zed,the Master of Shadows,"Utterly ruthless and without mercy, Zed is the leader of the Order of Shadow, an organization he created with the intent of militarizing Ionia's magical and martial traditions to drive out Noxian invaders. During the war, desperation led him to unlock...",'Assassin',,Energy,9,2,1,7,Zed.png,champion4.png,champion,48,96,48,48,584,85,200,0,345,32,3.5,32.1,1.25,125,7,0.65,50,0,0,0,63,3.4,3.3,0.651,0.5310546060858691,0.09626033223657812,2.400635241463943
9.22.1,Ziggs,115,Ziggs,the Hexplosives Expert,"With a love of big bombs and short fuses, the yordle Ziggs is an explosive force of nature. As an inventor's assistant in Piltover, he was bored by his predictable life and befriended a mad, blue-haired bomber named Jinx. After a wild night on the town...",'Mage',,Mana,2,4,9,4,Ziggs.png,champion4.png,champion,96,96,48,48,536,92,480,23.5,325,21.544,3.3,30,0.5,550,6.5,0.6,8,0.8,0,0,54.208,3.1,2,0.656,0.5358024691358024,0.016250702190835405,2.0333501768569984
9.22.1,Zilean,26,Zilean,the Chronokeeper,"Once a powerful Icathian mage, Zilean became obsessed with the passage of time after witnessing his homeland's destruction by the Void. Unable to spare even a minute to grieve the catastrophic loss, he called upon ancient temporal magic to divine all...",'Support', 'Mage',Mana,2,5,8,6,Zilean.png,champion4.png,champion,144,96,48,48,504,82,452,30,335,24,3.8,30,0.5,550,5.5,0.5,11.335,0.8,0,0,51.64,3,2.13,0.625,0.5020242914979757,0.029732766230639595,1.554617117117117
9.22.1,Zoe,142,Zoe,the Aspect of Twilight,"As the embodiment of mischief, imagination, and change, Zoe acts as the cosmic messenger of Targon, heralding major events that reshape worlds. Her mere presence warps the arcane mathematics governing realities, sometimes causing cataclysms without...",'Mage', 'Support',Mana,1,7,8,5,Zoe.png,champion4.png,champion,192,96,48,48,560,92,425,25,340,20.8,3.5,30,0.5,550,6.5,0.6,8,0.65,0,0,58,3.3,2.5,0.625,0.4963942307692308,0.03338415857475323,2.185193889541716
9.22.1,Zyra,143,Zyra,Rise of the Thorns,"Born in an ancient, sorcerous catastrophe, Zyra is the wrath of nature given form—an alluring hybrid of plant and human, kindling new life with every step. She views the many mortals of Valoran as little more than prey for her seeded progeny, and thinks...",'Mage', 'Support',Mana,4,3,8,7,Zyra.png,champion4.png,champion,240,96,48,48,504,79,418,25,340,29,3,30,0.5,575,5.5,0.5,13,0.4,0,0,53.376,3.2,2.11,0.625,0.5048982667671439,0.053246127919107614,1.607898972390739
