,version,id,key,name,HardCCs,Top,Jungle,Mid,ADC,Support,title,blurb,Tag1,Tag2,partype,info.attack,info.defense,info.magic,info.difficulty,image.full,image.sprite,image.group,image.x,image.y,image.w,image.h,stats.hp,stats.hpperlevel,stats.mp,stats.mpperlevel,stats.movespeed,stats.armor,stats.armorperlevel,stats.spellblock,stats.spellblockperlevel,stats.attackrange,stats.hpregen,stats.hpregenperlevel,stats.mpregen,stats.mpregenperlevel,stats.crit,stats.critperlevel,stats.attackdamage,stats.attackdamageperlevel,stats.attackspeedperlevel,stats.attackspeed,Runes0,Items0,Spells0,Allies0,Counters0,Runes1,Items1,Spells1,Allies1,Counters1,Runes2,Items2,Spells2,Allies2,Counters2,win_rate,pick_rate,ban_rate,pick_ban_rate,average_KDA
82,9.22.1,Olaf,2,Olaf,False,True,True,,,,the Berserker,"An unstoppable force of destruction, the axe-wielding Olaf wants nothing but to die in glorious combat. Hailing from the brutal Freljordian peninsula of Lokfar, he once received a prophecy foretelling his peaceful passing—a coward's fate, and a great...",Fighter',Tank',Mana,9,5,3,3,Olaf.png,champion2.png,champion,96,96,48,48,597.24,93,315.6,42.0,350,35.0,3.0,32.1,1.25,125,8.5,0.9,7.466,0.575,0,0,68.0,3.5,2.7,0.6940000000000001,9111,3071,4,51,145,8010,3047,11,235,235,9104,1400,12,145,51,0.5068194217130387,0.052240082079343365,0.019493844049247606,0.07173392612859097,2.16108422071636
83,9.22.1,Orianna,61,Orianna,True,,,True,,,the Lady of Clockwork,"Once a curious girl of flesh and blood, Orianna is now a technological marvel comprised entirely of clockwork. She became gravely ill after an accident in the lower districts of Zaun, and her failing body had to be replaced with exquisite artifice...",Mage',Support',Mana,4,3,9,7,Orianna.png,champion2.png,champion,144,96,48,48,530.0,91,418.0,25.0,325,17.04,3.0,26.0,0.5,525,7.0,0.55,8.0,0.8,0,0,40.368,2.6,3.5,0.6579999999999999,8226,3285,4,51,235,8210,3020,12,235,51,8214,1056,21,145,145,0.4945164506480558,0.05717054263565891,0.005785453716370269,0.06295599635202918,2.046164993271918
84,9.22.1,Ornn,516,Ornn,True,True,,True,,,The Fire below the Mountain,"Ornn is the Freljordian spirit of forging and craftsmanship. He works in the solitude of a massive smithy, hammered out from the lava caverns beneath the volcano Hearth-Home. There he stokes bubbling cauldrons of molten rock to purify ores and fashion...",Tank',Fighter',Mana,5,9,3,5,Ornn.png,champion2.png,champion,192,96,48,48,590.0,95,340.6,45.0,335,36.0,4.0,32.1,1.25,175,9.0,0.9,8.01,0.6,0,0,69.0,3.5,2.0,0.625,8451,3373,4,51,145,8446,3047,12,145,51,8437,3379,14,245,245,0.48012718600953896,0.035852713178294575,0.003818969448244414,0.03967168262653899,1.7142857142857142
85,9.22.1,Pantheon,80,Pantheon,True,True,True,True,,,the Unbreakable Spear,"Once an unwilling host to the Aspect of War, Atreus survived when the celestial power within him was slain, refusing to succumb to a blow that tore stars from the heavens. In time, he learned to embrace the power of his own mortality, and the stubborn...",Fighter',Assassin',Mana,9,4,3,4,Pantheon.png,champion2.png,champion,240,96,48,48,580.0,95,317.12,31.0,355,40.0,3.75,28.0,1.25,175,10.0,0.65,7.356,0.45,0,0,64.0,3.3,2.95,0.644,9111,3142,4,145,145,8014,3071,14,51,51,8010,3111,11,235,235,0.4771994472593275,0.061873005015959874,0.13685590515275878,0.19872891016871866,2.0268595041322315
86,9.22.1,Poppy,78,Poppy,True,True,True,,,True,Keeper of the Hammer,"Runeterra has no shortage of valiant champions, but few are as tenacious as Poppy. Bearing the legendary hammer of Orlon, a weapon twice her size, this determined yordle has spent untold years searching in secret for the fabled “Hero of Demacia,” said...",Tank',Fighter',Mana,6,7,2,6,Poppy.png,champion2.png,champion,288,96,48,48,540.0,90,280.0,40.0,345,38.0,3.5,32.0,1.25,125,8.0,0.8,7.0,0.7,0,0,64.0,4.0,2.5,0.625,8437,3047,4,235,145,8451,3068,12,145,157,8473,3111,11,22,235,0.43453070683661643,0.024595303237574098,0.007780437756497948,0.03237574099407205,1.7941239088780072
87,9.22.1,Pyke,555,Pyke,True,,,,,True,the Bloodharbor Ripper,"A renowned harpooner from the slaughter docks of Bilgewater, Pyke should have met his death in the belly of a gigantic jaull-fish… and yet, he returned. Now, stalking the dank alleys and backways of his former hometown, he uses his new supernatural...",Support',Assassin',Mana,9,3,1,7,Pyke.png,champion2.png,champion,336,96,48,48,600.0,90,415.0,50.0,330,45.0,5.0,32.0,1.5,150,7.0,0.5,8.0,1.0,0,0,62.0,2.0,2.5,0.667,8439,3117,4,145,235,8473,3147,14,51,51,8446,3142,3,235,145,0.48778979907264297,0.0921967624259006,0.25835043319653445,0.350547195622435,2.00510027234464
88,9.22.1,Qiyana,246,Qiyana,True,,True,True,,,Empress of the Elements,"In the jungle city of Ixaocan, Qiyana plots her own ruthless path to the high seat of the Yun Tal. Last in line to succeed her parents, she faces those who stand in her way with brash confidence and unprecedented mastery over elemental magic. With the...",Assassin',Fighter',Mana,0,2,4,8,Qiyana.png,champion2.png,champion,384,96,48,48,590.0,90,320.0,50.0,335,28.0,3.5,32.1,1.25,150,8.5,0.65,8.0,0.7,0,0,64.0,3.1,2.1,0.625,8112,3147,4,235,235,8143,3117,14,145,145,8138,3142,11,51,51,0.44981726173741915,0.10137368901048792,0.12480050159598723,0.22617419060647515,2.0934941456114093
89,9.22.1,Quinn,133,Quinn,False,True,,True,,,Demacia's Wings,"Quinn is an elite ranger-knight of Demacia, who undertakes dangerous missions deep in enemy territory. She and her legendary eagle, Valor, share an unbreakable bond, and their foes are often slain before they realize they are fighting not one, but two...",Marksman',Assassin',Mana,9,4,2,5,Quinn.png,champion2.png,champion,432,96,48,48,532.8,85,268.8,35.0,335,28.0,3.5,30.0,0.5,525,5.5,0.55,6.972,0.4,0,0,59.0,2.4,3.1,0.6679999999999999,8014,3006,4,145,145,9111,3031,14,235,235,9104,1055,12,245,157,0.5167630057803468,0.024652302781577748,0.008635430916552668,0.033287733698130414,2.035273368606702
90,9.22.1,Rakan,497,Rakan,True,,,,,True,The Charmer,"As mercurial as he is charming, Rakan is an infamous vastayan troublemaker and the greatest battle-dancer in Lhotlan tribal history. To the humans of the Ionian highlands, his name has long been synonymous with wild festivals, uncontrollable parties...",Support',,Mana,2,4,8,5,Rakan.png,champion3.png,champion,0,0,48,48,540.0,85,315.0,50.0,335,32.0,3.9,32.1,1.25,300,5.0,0.5,8.75,0.5,0,0,62.0,3.5,3.0,0.635,8473,3117,4,498,51,8465,3050,14,157,412,8453,2055,3,64,157,0.4705274043433299,0.055118559051527585,0.007808937528499772,0.06292749658002736,1.3333656644034917
91,9.22.1,Rammus,33,Rammus,True,,True,,,,the Armordillo,"Idolized by many, dismissed by some, mystifying to all, the curious being Rammus is an enigma. Protected by a spiked shell, he inspires increasingly disparate theories on his origin wherever he goes—from demigod, to sacred oracle, to a mere beast...",Tank',Fighter',Mana,4,10,5,5,Rammus.png,champion3.png,champion,48,0,48,48,564.48,86,310.44,33.0,335,36.0,4.3,32.1,1.25,125,8.0,0.55,7.84,0.5,0,0,55.88,3.5,2.215,0.625,8439,1401,11,235,157,8429,3075,4,157,235,9111,3047,6,145,145,0.490625,0.027359781121751026,0.03596671226630187,0.06332649338805289,1.7488593155893537
92,9.22.1,RekSai,421,Rek'Sai,True,,True,,,,the Void Burrower,"An apex predator, Rek'Sai is a merciless Void-spawn that tunnels beneath the ground to ambush and devour unsuspecting prey. Her insatiable hunger has laid waste to entire regions of the once-great empire of Shurima—merchants, traders, even armed...",Fighter',,Rage,8,5,2,3,RekSai.png,champion3.png,champion,96,0,48,48,570.0,85,100.0,0.0,335,36.0,3.75,32.1,1.25,175,7.5,0.65,0.0,0.0,0,0,64.0,3.0,2.0,0.667,9111,1400,11,235,64,9923,3071,4,51,51,8105,3047,14,145,235,0.475,0.027359781121751026,0.008122435020519837,0.03548221614227086,2.2477183833116037
93,9.22.1,Renekton,58,Renekton,True,True,,True,,,the Butcher of the Sands,"Renekton is a terrifying, rage-fueled Ascended being from the scorched deserts of Shurima. Once, he was his empire's most esteemed warrior, leading the nation's armies to countless victories. However, after the empire's fall, Renekton was entombed...",Fighter',Tank',Fury,8,5,2,3,Renekton.png,champion3.png,champion,144,0,48,48,575.0,87,100.0,0.0,345,35.0,4.0,32.1,1.25,125,8.0,0.75,0.0,0.0,0,0,69.0,3.75,2.75,0.665,9111,3071,4,235,235,8473,3161,12,51,157,9104,3047,14,245,51,0.48893293690122236,0.0862688098495212,0.0999202006383949,0.18618901048791608,1.9932695276319852
94,9.22.1,Rengar,107,Rengar,True,True,True,,,,the Pridestalker,"Rengar is a ferocious vastayan trophy hunter who lives for the thrill of tracking down and killing dangerous creatures. He scours the world for the most fearsome beasts he can find, especially seeking any trace of Kha'Zix, the void creature who...",Assassin',Fighter',Ferocity,7,4,2,8,Rengar.png,champion3.png,champion,192,0,48,48,585.0,90,4.0,0.0,345,34.0,3.0,32.1,1.25,125,7.0,0.5,0.0,0.0,0,0,68.0,3.0,3.0,0.667,8143,3147,4,235,235,8112,3077,11,145,51,8138,3142,12,51,64,0.5214538112064614,0.05645804833561331,0.06435248518011856,0.12081053351573187,2.3009407021669745
95,9.22.1,Riven,92,Riven,True,True,,True,,,the Exile,"Once a swordmaster in the warhosts of Noxus, Riven is an expatriate in a land she previously tried to conquer. She rose through the ranks on the strength of her conviction and brutal efficiency, and was rewarded with a legendary runic blade and a...",Fighter',Assassin',None,8,5,1,8,Riven.png,champion3.png,champion,240,0,48,48,558.48,86,0.0,0.0,340,33.0,3.2,32.1,1.25,125,7.0,0.5,0.0,0.0,0,0,64.0,3.0,3.5,0.625,9111,3812,4,145,145,8010,3071,12,51,235,8347,3047,14,235,51,0.49157733537519144,0.07444140446876425,0.04121067031463748,0.11565207478340173,2.0688463399460844
96,9.22.1,Rumble,68,Rumble,False,True,,True,,,the Mechanized Menace,"Rumble is a young inventor with a temper. Using nothing more than his own two hands and a heap of scrap, the feisty yordle constructed a colossal mech suit outfitted with an arsenal of electrified harpoons and incendiary rockets. Though others may scoff...",Fighter',Mage',Heat,3,6,8,10,Rumble.png,champion3.png,champion,288,0,48,48,589.0,85,100.0,0.0,345,30.88,3.5,32.1,1.25,125,8.0,0.6,0.0,0.0,0,0,61.036,3.2,1.85,0.644,8237,3020,4,235,157,8229,3151,12,51,145,8135,3157,14,145,412,0.5049751243781094,0.034370725034199724,0.004274965800273598,0.03864569083447332,2.0435776321804053
97,9.22.1,Ryze,13,Ryze,True,True,,True,,,the Rune Mage,"Widely considered one of the most adept sorcerers on Runeterra, Ryze is an ancient, hard-bitten archmage with an impossibly heavy burden to bear. Armed with immense arcane power and a boundless constitution, he tirelessly hunts for World Runes—fragments...",Mage',Fighter',Mana,2,2,10,7,Ryze.png,champion3.png,champion,336,0,48,48,570.48,98,300.0,50.0,340,21.552,3.0,34.0,0.5,550,8.0,0.8,8.0,0.8,0,0,55.04,3.0,2.112,0.625,8230,3040,4,51,145,8226,3020,12,145,51,8210,3027,14,235,235,0.4766355140186916,0.17077063383492933,0.08900478796169631,0.2597754217966256,1.9386503067484662
98,9.22.1,Sejuani,113,Sejuani,True,,True,,,,Fury of the North,"Sejuani is the brutal, unforgiving Iceborn warmother of the Winter's Claw, one of the most feared tribes of the Freljord. Her people's survival is a constant, desperate battle against the elements, forcing them to raid Noxians, Demacians, and Avarosans...",Tank',Fighter',Mana,5,7,6,4,Sejuani.png,champion3.png,champion,384,0,48,48,560.0,95,400.0,40.0,340,34.0,4.25,32.1,1.25,150,8.5,1.0,7.0,0.7,0,0,66.0,4.0,3.5,0.625,8439,1401,4,51,51,8451,3047,11,145,157,9111,3083,12,157,235,0.4782608695652174,0.020975832193342453,0.004474464204286366,0.02545029639762882,1.8302043070127
99,9.22.1,Senna,235,Senna,True,,,,True,True,the Redeemer,"Cursed from childhood to be haunted by the supernatural Black Mist, Senna joined a sacred order known as the Sentinels of Light, and fiercely fought back—only to be killed, her soul imprisoned in a lantern by the cruel wraith Thresh. But refusing to...",Marksman',Mage',Mana,7,2,6,7,Senna.png,champion3.png,champion,432,0,48,48,520.0,85,350.0,45.0,330,28.0,3.5,30.0,0.5,600,3.5,0.55,11.5,0.4,0,0,50.0,0.0,4.0,0.625,8226,3009,4,51,51,8214,3147,14,245,412,8210,3098,7,145,145,0.4899328859060403,0.2420485636114911,0.4055517555859553,0.6476003191974464,1.740080469117836
100,9.22.1,Shaco,35,Shaco,True,,True,,,True,the Demon Jester,"Crafted long ago as a plaything for a lonely prince, the enchanted marionette Shaco now delights in murder and mayhem. Corrupted by dark magic and the loss of his beloved charge, the once-kind puppet finds pleasure only in the misery of the poor souls...",Assassin',,Mana,8,4,6,9,Shaco.png,champion3.png,champion,0,48,48,48,587.0,89,297.2,40.0,350,30.0,3.5,32.1,1.25,125,8.5,0.55,7.156000000000001,0.45,0,0,63.0,3.0,3.0,0.6940000000000001,8138,3147,14,51,51,8143,3006,11,145,145,8105,3020,4,157,64,0.5279789335088875,0.08658230734154126,0.38953488372093026,0.4761171910624715,2.325227963525836
101,9.22.1,Shen,98,Shen,True,True,,,,True,the Eye of Twilight,"Among the secretive, Ionian warriors known as the Kinkou, Shen serves as their leader, the Eye of Twilight. He longs to remain free from the confusion of emotion, prejudice, and ego, and walks the unseen path of dispassionate judgment between the spirit...",Tank',,Energy,3,9,3,4,Shen.png,champion3.png,champion,48,48,48,48,540.0,85,400.0,0.0,340,34.0,3.0,32.1,1.25,125,8.5,0.75,50.0,0.0,0,0,60.0,3.0,3.0,0.7509999999999999,8437,3068,4,51,51,8401,3047,12,235,145,8473,1054,14,145,235,0.49221789883268485,0.04394664842681258,0.003619471044231646,0.04756611947104423,1.7740562800274537
102,9.22.1,Shyvana,102,Shyvana,False,,True,,,,the Half-Dragon,"Shyvana is a creature with the magic of a rune shard burning within her heart. Though she often appears humanoid, she can take her true form as a fearsome dragon, incinerating her foes with fiery breath. Having saved the life of the crown prince Jarvan...",Fighter',Tank',Fury,8,6,3,4,Shyvana.png,champion3.png,champion,96,48,48,48,595.0,95,100.0,0.0,350,38.0,3.35,32.1,1.25,125,8.5,0.8,0.0,0.0,0,0,66.0,3.4,2.5,0.6579999999999999,8128,3020,11,145,145,8135,1402,4,157,64,8138,3115,14,51,13,0.491725768321513,0.024110807113543093,0.004160966712266302,0.028271773825809393,2.1981621112158343
103,9.22.1,Singed,27,Singed,True,True,,,,,the Mad Chemist,"Singed is a Zaunite alchemist of unmatched intellect, who has devoted his life to pushing the boundaries of knowledge—with no price, even his own sanity, too high to pay. Is there a method to his madness? His concoctions rarely fail, but it appears to...",Tank',Fighter',Mana,4,8,7,5,Singed.png,champion3.png,champion,144,48,48,48,610.0,85,330.0,45.0,345,37.0,3.5,32.1,1.25,125,9.5,0.55,7.5,0.55,0,0,63.0,3.375,1.9,0.613,8135,3116,4,235,51,9111,3151,6,145,235,8010,1082,12,51,145,0.4912109375,0.02918376652986776,0.003676470588235294,0.032860237118103056,1.7086147257453468
104,9.22.1,Sion,14,Sion,True,True,,,,,The Undead Juggernaut,"A war hero from a bygone era, Sion was revered in Noxus for choking the life out of a Demacian king with his bare hands—but, denied oblivion, he was resurrected to serve his empire even in death. His indiscriminate slaughter claimed all who stood in his...",Tank',Fighter',Mana,5,9,3,5,Sion.png,champion3.png,champion,192,48,48,48,545.0,73,330.0,42.0,345,32.0,3.0,32.1,1.25,175,7.5,0.8,8.0,0.6,0,0,68.0,4.0,1.3,0.679,8451,3047,4,235,51,8446,3068,12,245,412,8437,2033,14,51,235,0.4975514201762977,0.02909826721386229,0.001709986320109439,0.03080825353397173,1.7138309161655465
105,9.22.1,Sivir,15,Sivir,False,,,,True,,the Battle Mistress,"Sivir is a renowned fortune hunter and mercenary captain who plies her trade in the deserts of Shurima. Armed with her legendary jeweled crossblade, she has fought and won countless battles for those who can afford her exorbitant price. Known for her...",Marksman',,Mana,9,3,1,4,Sivir.png,champion3.png,champion,240,48,48,48,532.0,88,284.0,50.0,335,26.0,3.25,30.0,0.5,500,3.25,0.55,8.0,0.9,0,0,61.0,3.0,1.6,0.625,8014,3006,4,235,51,9111,3508,7,245,145,8008,3031,12,64,235,0.5147058823529411,0.044573643410852716,0.00815093479252166,0.052724578203374374,2.113378099173554
106,9.22.1,Skarner,72,Skarner,True,,True,,,,the Crystal Vanguard,"Skarner is an immense crystalline scorpion from a hidden valley in Shurima. Part of the ancient Brackern race, Skarner and his kin are known for their great wisdom and deep connection to the land, as their souls are fused with powerful life crystals...",Fighter',Tank',Mana,7,6,5,5,Skarner.png,champion3.png,champion,288,48,48,48,601.28,90,320.0,40.0,335,38.0,3.8,32.1,1.25,125,9.0,0.85,7.206,0.45,0,0,65.0,4.5,2.1,0.625,8126,3111,4,51,145,8124,1401,11,81,51,8232,1400,12,99,235,0.5017301038062284,0.008236434108527133,0.0009119927040583675,0.0091484268125855,1.9955423476968797
107,9.22.1,Sona,37,Sona,True,,,,,True,Maven of the Strings,"Sona is Demacia's foremost virtuoso of the stringed etwahl, speaking only through her graceful chords and vibrant arias. This genteel manner has endeared her to the highborn, though others suspect her spellbinding melodies to actually emanate magic—a...",Support',Mage',Mana,5,2,8,4,Sona.png,champion3.png,champion,336,48,48,48,482.36,77,340.6,45.0,325,28.0,3.3,30.0,0.5,550,5.5,0.55,11.5,0.4,0,0,49.0,3.0,2.3,0.644,8226,3504,4,51,235,8214,3098,14,64,145,8210,3020,3,145,51,0.5124333925399644,0.032090743274053805,0.001766985864113087,0.03385772913816689,1.4636811326562018
108,9.22.1,Soraka,16,Soraka,True,,,,,True,the Starchild,"A wanderer from the celestial dimensions beyond Mount Targon, Soraka gave up her immortality to protect the mortal races from their own more violent instincts. She endeavors to spread the virtues of compassion and mercy to everyone she meets—even...",Support',Mage',Mana,2,5,7,3,Soraka.png,champion3.png,champion,384,48,48,48,529.04,78,350.8,60.0,325,32.0,3.8,30.0,0.5,550,2.5,0.5,11.5,0.4,0,0,50.04,3.0,2.14,0.625,8226,3504,4,51,235,8214,3107,21,145,51,8453,3158,14,245,145,0.5226415094339623,0.06041951664386685,0.011399908800729594,0.07181942544459644,1.2298452964350917
109,9.22.1,Swain,50,Swain,True,,,,True,True,the Noxian Grand General,"Jericho Swain is the visionary ruler of Noxus, an expansionist nation that reveres only strength. Though he was cast down and crippled in the Ionian wars, his left arm severed, he seized control of the empire with ruthless determination… and a new...",Mage',Fighter',Mana,2,6,9,8,Swain.png,champion3.png,champion,432,48,48,48,525.0,85,468.0,28.5,335,22.72,4.0,30.0,0.5,525,7.0,0.65,8.0,0.8,0,0,58.0,2.7,2.11,0.625,8112,3020,4,51,235,8138,3027,14,145,145,8126,3157,12,64,51,0.5093224192814916,0.06267099863201095,0.028214774281805747,0.09088577291381669,1.809660190417215
110,9.22.1,Sylas,517,Sylas,True,True,True,True,,,the Unshackled,"Raised in one of Demacia's lesser quarters, Sylas of Dregbourne has come to symbolize the darker side of the Great City. As a boy, his ability to root out hidden sorcery caught the attention of the notorious mageseekers, who eventually imprisoned him...",Mage',Assassin',Mana,3,4,8,5,Sylas.png,champion3.png,champion,0,96,48,48,585.0,95,280.0,50.0,340,32.0,3.0,39.0,1.25,175,9.0,0.9,7.0,0.8,0,0,61.0,3.0,3.5,0.645,9111,3152,4,235,145,8010,3020,14,145,235,9105,3285,12,51,245,0.44021739130434784,0.020975832193342453,0.012568399452804378,0.03354423164614683,1.9087039795701213
111,9.22.1,Syndra,134,Syndra,True,,,True,,,the Dark Sovereign,"Syndra is a fearsome Ionian mage with incredible power at her command. As a child, she disturbed the village elders with her reckless and wild magic. She was sent away to be taught greater control, but eventually discovered her supposed mentor was...",Mage',Support',Mana,2,3,9,8,Syndra.png,champion3.png,champion,48,96,48,48,523.0,90,480.0,40.0,330,24.712,3.4,30.0,0.5,550,6.5,0.6,8.0,0.8,0,0,53.872,2.9,2.0,0.625,8112,3020,4,235,235,8138,3285,14,51,145,8226,1056,12,145,51,0.47732813261823503,0.058453032375740996,0.02251481988144095,0.08096785225718195,2.128475296617673
112,9.22.1,TahmKench,223,Tahm Kench,True,,,,,True,the River King,"Known by many names throughout history, the demon Tahm Kench travels the waterways of Runeterra, feeding his insatiable appetite with the misery of others. Though he may appear singularly charming and proud, he swaggers through the physical realm like a...",Support',Tank',Mana,3,9,6,5,TahmKench.png,champion3.png,champion,96,96,48,48,600.0,100,325.0,40.0,335,47.0,3.5,32.1,1.25,175,6.5,0.55,8.0,1.0,0,0,56.0,3.2,2.5,0.6579999999999999,8451,3401,4,145,412,8473,3009,14,157,145,8446,3047,12,245,89,0.4527027027027027,0.0084359325125399,0.004331965344277246,0.012767897856817145,1.5990037359900373
113,9.22.1,Taliyah,163,Taliyah,True,,True,True,,,the Stoneweaver,"Taliyah is a nomadic mage from Shurima, torn between teenage wonder and adult responsibility. She has crossed nearly all of Valoran on a journey to learn the true nature of her growing powers, though more recently she has returned to protect her tribe...",Mage',Support',Mana,1,7,8,5,Taliyah.png,champion3.png,champion,144,96,48,48,532.0,90,425.0,30.0,335,20.0,3.5,30.0,0.5,525,7.0,0.7,9.335,0.85,0,0,58.0,3.3,1.36,0.625,8138,3020,4,51,235,8135,3165,11,235,64,8126,1402,14,412,245,0.49353448275862066,0.013223894208846329,0.0007694938440492476,0.013993388052895576,2.2221393961982856
114,9.22.1,Talon,91,Talon,False,,,True,,,the Blade's Shadow,"Talon is the knife in the darkness, a merciless killer able to strike without warning and escape before any alarm is raised. He carved out a dangerous reputation on the brutal streets of Noxus, where he was forced to fight, kill, and steal to survive...",Assassin',,Mana,9,3,1,7,Talon.png,champion3.png,champion,192,96,48,48,588.0,95,377.2,37.0,335,30.0,3.5,39.0,1.25,125,8.5,0.75,7.6,0.8,0,0,68.0,3.1,2.9,0.625,8112,3147,4,145,157,8138,3117,14,51,145,8143,3142,12,235,51,0.5144820814923907,0.058054035567715455,0.056258549931600545,0.114312585499316,2.3461657629744384
115,9.22.1,Taric,44,Taric,True,,,,,True,the Shield of Valoran,"Taric is the Aspect of the Protector, wielding incredible power as Runeterra's guardian of life, love, and beauty. Shamed by a dereliction of duty and exiled from his homeland Demacia, Taric ascended Mount Targon to find redemption, only to discover a...",Support',Fighter',Mana,4,8,5,3,Taric.png,champion3.png,champion,240,96,48,48,575.0,90,300.0,60.0,340,40.0,3.4,32.1,1.25,150,6.0,0.5,8.5,0.8,0,0,55.0,3.5,2.0,0.625,8453,3401,4,11,235,8465,3109,14,22,145,8463,3050,3,145,51,0.5504322766570605,0.019778841769265847,0.004531463748290014,0.02431030551755586,1.329890992541595
116,9.22.1,Teemo,17,Teemo,False,True,,,,,the Swift Scout,"Undeterred by even the most dangerous and threatening of obstacles, Teemo scouts the world with boundless enthusiasm and a cheerful spirit. A yordle with an unwavering sense of morality, he takes pride in following the Bandle Scout's Code, sometimes...",Marksman',Assassin',Mana,5,3,7,6,Teemo.png,champion3.png,champion,288,96,48,48,528.0,90,334.0,20.0,330,24.3,3.75,30.0,0.5,500,5.5,0.65,9.6,0.45,0,0,54.0,3.0,3.38,0.69,8135,3151,4,235,145,8126,3020,14,51,235,8226,3115,12,145,157,0.5106299212598425,0.07238942088463292,0.07028043775649795,0.14266985864113085,1.8575265207466094
117,9.22.1,Thresh,412,Thresh,True,,,,,True,the Chain Warden,"Sadistic and cunning, Thresh is an ambitious and restless spirit of the Shadow Isles. Once the custodian of countless arcane secrets, he was undone by a power greater than life or death, and now sustains himself by tormenting and breaking others with...",Support',Fighter',Mana,5,6,6,7,Thresh.png,champion3.png,champion,336,96,48,48,560.52,93,273.92,44.0,335,28.0,0.0,30.0,0.5,450,7.0,0.55,6.0,0.8,0,0,56.0,2.2,3.5,0.625,8439,3117,4,145,235,8473,3069,14,51,145,8347,3109,3,157,51,0.49670770111651874,0.19909940720474237,0.07612289101687186,0.27522229822161426,1.3699291856348002
118,9.22.1,Tristana,18,Tristana,True,,,True,True,,the Yordle Gunner,"While many other yordles channel their energy into discovery, invention, or just plain mischief-making, Tristana was always inspired by the adventures of great warriors. She had heard much about Runeterra, its factions, and its wars, and believed her...",Marksman',Assassin',Mana,9,3,5,4,Tristana.png,champion3.png,champion,384,96,48,48,559.0,88,250.0,32.0,325,26.0,3.0,30.0,0.5,525,3.75,0.65,7.2,0.45,0,0,61.0,3.3,1.5,0.6559999999999999,8014,3006,4,235,145,9111,3031,7,64,235,8005,3094,14,245,51,0.5025655644241733,0.09997720018239854,0.012853397172822618,0.11283059735522116,2.3949548393992837
119,9.22.1,Trundle,48,Trundle,False,True,True,,,,the Troll King,"Trundle is a hulking and devious troll with a particularly vicious streak, and there is nothing he cannot bludgeon into submission—not even the Freljord itself. Fiercely territorial, he chases down anyone foolish enough to enter his domain. Then, his...",Fighter',Tank',Mana,7,6,2,5,Trundle.png,champion3.png,champion,432,96,48,48,616.28,96,281.6,45.0,350,37.0,2.7,32.1,1.25,175,6.0,0.75,7.507999999999999,0.6,0,0,68.0,3.0,2.9,0.67,9111,3047,4,145,145,8014,3111,11,235,22,9104,3078,12,412,235,0.49671772428884026,0.013024395804833562,0.0010544915640674874,0.01407888736890105,1.9075700543705563
120,9.22.1,Tryndamere,23,Tryndamere,False,True,,,,,the Barbarian King,"Fueled by unbridled fury and rage, Tryndamere once carved his way through the Freljord, openly challenging the greatest warriors of the north to prepare himself for even darker days ahead. The wrathful barbarian has long sought revenge for the...",Fighter',Assassin',Fury,10,5,2,5,Tryndamere.png,champion4.png,champion,0,0,48,48,625.64,98,100.0,0.0,345,33.0,3.1,32.1,1.25,125,8.5,0.9,0.0,0.0,0,0,69.0,3.7,2.9,0.67,9111,3006,4,51,157,8299,3508,14,235,51,8008,3031,6,145,145,0.4953310696095076,0.06714546283629731,0.07617989056087551,0.14332535339717284,1.9981447124304268
121,9.22.1,TwistedFate,4,Twisted Fate,True,,,True,,,the Card Master,"Twisted Fate is an infamous cardsharp and swindler who has gambled and charmed his way across much of the known world, earning the enmity and admiration of the rich and foolish alike. He rarely takes things seriously, greeting each day with a mocking...",Mage',,Mana,6,2,6,9,TwistedFate.png,champion4.png,champion,48,0,48,48,534.0,94,333.0,19.0,335,20.541999999999998,3.15,30.0,0.5,525,5.5,0.6,8.0,0.8,0,0,49.95399999999999,3.3,3.22,0.6509999999999999,8316,3027,4,51,51,8226,3100,12,145,145,8352,3157,14,235,235,0.48641304347826086,0.05243958048335613,0.004274965800273598,0.05671454628362973,1.9175331294597349
122,9.22.1,Twitch,29,Twitch,False,,,,True,,the Plague Rat,"A Zaunite plague rat by birth, but a connoisseur of filth by passion, Twitch is not afraid to get his paws dirty. Aiming a chem-powered crossbow at the gilded heart of Piltover, he has vowed to show those in the city above just how filthy they really...",Marksman',Assassin',Mana,9,2,3,6,Twitch.png,champion4.png,champion,96,0,48,48,582.0,84,287.2,40.0,330,27.0,3.0,30.0,0.5,550,3.75,0.6,7.256,0.45,0,0,59.0,3.11,3.38,0.679,8014,3006,4,235,235,9111,3085,7,245,51,9104,3031,11,412,145,0.5342394145321484,0.054520063839489284,0.008122435020519837,0.06264249886000912,2.421680265399444
123,9.22.1,Udyr,77,Udyr,True,,True,,,,the Spirit Walker,"Udyr is more than a man; he is a vessel for the untamed power of four primal animal spirits. When tapping into the spirits' bestial natures, Udyr can harness their unique strengths: The tiger grants him speed and ferocity, the turtle resilience, the...",Fighter',Tank',Mana,8,7,4,7,Udyr.png,champion4.png,champion,144,0,48,48,593.32,99,270.4,30.0,345,34.0,4.0,32.1,1.25,125,6.0,0.75,7.506,0.45,0,0,66.0,5.0,2.67,0.6579999999999999,9111,3078,4,235,157,8014,3111,11,145,145,8234,1400,6,157,64,0.5225653206650831,0.03599521203830369,0.020719334245326036,0.05671454628362973,1.997921923704913
